	high_loss_example	low_loss_example	set_id	cataphora_condition	item_num	gpt2:high_loss	gpt2:low_loss	gpt2:loss_diff
7041	she started a new business when Monica heard that the Feds were closing down the old company.	Monica started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.095113277435303	3.7245981693267822	0.3705151081085205
7042	she started a new business when Paula heard that the Feds were closing down the old company.	Paula started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.154718399047852	3.631500244140625	0.5232181549072266
7043	she started a new business when Rachel heard that the Feds were closing down the old company.	Rachel started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.011224269866943	3.5540695190429688	0.4571547508239746
7044	she started a new business when Catherine heard that the Feds were closing down the old company.	Catherine started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.170348167419434	3.8262221813201904	0.34412598609924316
7045	she started a new business when Sherry heard that the Feds were closing down the old company.	Sherry started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	3.9143238067626953	3.9028260707855225	0.011497735977172852
7046	she started a new business when Rachelle heard that the Feds were closing down the old company.	Rachelle started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.08628511428833	3.688141345977783	0.3981437683105469
7047	she started a new business when Gina heard that the Feds were closing down the old company.	Gina started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.167927265167236	3.7610862255096436	0.4068410396575928
7048	she started a new business when Ann heard that the Feds were closing down the old company.	Ann started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.089734077453613	3.5869979858398438	0.5027360916137695
7049	she started a new business when Anne heard that the Feds were closing down the old company.	Anne started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.128320693969727	3.515556573867798	0.6127641201019287
7050	she started a new business when Anna heard that the Feds were closing down the old company.	Anna started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.024975776672363	3.643673896789551	0.3813018798828125
7051	she started a new business when Kristin heard that the Feds were closing down the old company.	Kristin started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	3.9786195755004883	3.5812525749206543	0.397367000579834
7052	she started a new business when Leslie heard that the Feds were closing down the old company.	Leslie started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.201057434082031	3.7282497882843018	0.4728076457977295
7053	she started a new business when Sarah heard that the Feds were closing down the old company.	Sarah started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.06033182144165	3.546344757080078	0.5139870643615723
7054	she started a new business when Sara heard that the Feds were closing down the old company.	Sara started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.118221282958984	3.7709362506866455	0.34728503227233887
7055	she started a new business when Jacqueline heard that the Feds were closing down the old company.	Jacqueline started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	3.9660210609436035	3.540478467941284	0.42554259300231934
7056	she started a new business when Katherine heard that the Feds were closing down the old company.	Katherine started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.203115463256836	3.870852470397949	0.3322629928588867
7057	she started a new business when Renee heard that the Feds were closing down the old company.	Renee started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	3.99159836769104	3.6409995555877686	0.3505988121032715
7058	she started a new business when Tara heard that the Feds were closing down the old company.	Tara started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.206386566162109	3.752159833908081	0.4542267322540283
7059	she started a new business when Diane heard that the Feds were closing down the old company.	Diane started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.082401752471924	3.923621654510498	0.15878009796142578
7060	she started a new business when Diana heard that the Feds were closing down the old company.	Diana started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.114816188812256	3.8972280025482178	0.21758818626403809
7061	she started a new business when Carol heard that the Feds were closing down the old company.	Carol started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.134376049041748	3.6306252479553223	0.5037508010864258
7062	she started a new business when Cindy heard that the Feds were closing down the old company.	Cindy started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.100771903991699	3.5202598571777344	0.5805120468139648
7063	she started a new business when Sally heard that the Feds were closing down the old company.	Sally started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.146772861480713	3.747943639755249	0.39882922172546387
7064	she started a new business when Holly heard that the Feds were closing down the old company.	Holly started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.106493949890137	3.784514904022217	0.3219790458679199
7065	she started a new business when Carrie heard that the Feds were closing down the old company.	Carrie started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.159723281860352	3.774169445037842	0.38555383682250977
7066	she started a new business when Sheila heard that the Feds were closing down the old company.	Sheila started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.139821529388428	3.7065155506134033	0.4333059787750244
7067	she started a new business when Tanya heard that the Feds were closing down the old company.	Tanya started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	3.9771676063537598	3.900219202041626	0.07694840431213379
7068	she started a new business when Tamara heard that the Feds were closing down the old company.	Tamara started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	3.9898955821990967	3.692176342010498	0.29771924018859863
7069	she started a new business when Margaret heard that the Feds were closing down the old company.	Margaret started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.082098007202148	3.6923305988311768	0.3897674083709717
7070	she started a new business when Heidi heard that the Feds were closing down the old company.	Heidi started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.194787979125977	3.8431396484375	0.35164833068847656
7071	she started a new business when Kristen heard that the Feds were closing down the old company.	Kristen started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.22588586807251	3.6133604049682617	0.612525463104248
7072	she started a new business when Kirsten heard that the Feds were closing down the old company.	Kirsten started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.0754594802856445	3.790133237838745	0.2853262424468994
7073	she started a new business when April heard that the Feds were closing down the old company.	April started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.131228923797607	3.749955415725708	0.3812735080718994
7074	she started a new business when Carolyn heard that the Feds were closing down the old company.	Carolyn started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.211169719696045	3.839902400970459	0.37126731872558594
7075	she started a new business when Victoria heard that the Feds were closing down the old company.	Victoria started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.13981819152832	3.6191186904907227	0.5206995010375977
7076	she started a new business when Veronica heard that the Feds were closing down the old company.	Veronica started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.158904075622559	3.7841274738311768	0.37477660179138184
7077	she started a new business when Lissa heard that the Feds were closing down the old company.	Lissa started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.0379838943481445	3.799453020095825	0.23853087425231934
7078	she started a new business when Regina heard that the Feds were closing down the old company.	Regina started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.154162406921387	3.7597010135650635	0.39446139335632324
7079	she started a new business when Suzanne heard that the Feds were closing down the old company.	Suzanne started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.187432765960693	3.874876022338867	0.31255674362182617
7080	she started a new business when Laurie heard that the Feds were closing down the old company.	Laurie started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.181077003479004	3.7000975608825684	0.48097944259643555
7081	she started a new business when Deanna heard that the Feds were closing down the old company.	Deanna started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.062056541442871	3.804872989654541	0.2571835517883301
7082	she started a new business when Melanie heard that the Feds were closing down the old company.	Melanie started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.192188262939453	3.7703468799591064	0.4218413829803467
7083	she started a new business when Beth heard that the Feds were closing down the old company.	Beth started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.118281364440918	3.756232738494873	0.3620486259460449
7084	she started a new business when Melinda heard that the Feds were closing down the old company.	Melinda started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	3.9202024936676025	3.652437686920166	0.2677648067474365
7085	she started a new business when Carla heard that the Feds were closing down the old company.	Carla started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	3.924379348754883	3.7018983364105225	0.22248101234436035
7086	she started a new business when Karla heard that the Feds were closing down the old company.	Karla started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.031215190887451	3.7080507278442383	0.3231644630432129
7087	she started a new business when Jodi heard that the Feds were closing down the old company.	Jodi started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.024846076965332	3.8999204635620117	0.12492561340332031
7088	she started a new business when Janet heard that the Feds were closing down the old company.	Janet started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.050867080688477	3.6640331745147705	0.38683390617370605
7089	she started a new business when Valerie heard that the Feds were closing down the old company.	Valerie started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.187702178955078	3.9303159713745117	0.2573862075805664
7090	she started a new business when Tiffany heard that the Feds were closing down the old company.	Tiffany started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.186187267303467	3.6367201805114746	0.5494670867919922
7091	she started a new business when Marla heard that the Feds were closing down the old company.	Marla started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.019433498382568	3.7414145469665527	0.2780189514160156
7092	she started a new business when Kayla heard that the Feds were closing down the old company.	Kayla started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	3.9329447746276855	3.662980794906616	0.26996397972106934
7093	she started a new business when Amelia heard that the Feds were closing down the old company.	Amelia started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.185532093048096	3.7457244396209717	0.439807653427124
7094	she started a new business when Amanda heard that the Feds were closing down the old company.	Amanda started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.1245269775390625	3.6833488941192627	0.4411780834197998
7095	she started a new business when Erin heard that the Feds were closing down the old company.	Erin started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.1326165199279785	3.5962929725646973	0.5363235473632812
7096	she started a new business when Danielle heard that the Feds were closing down the old company.	Danielle started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.208094596862793	3.6433069705963135	0.5647876262664795
7097	she started a new business when Connie heard that the Feds were closing down the old company.	Connie started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.124688625335693	3.806072950363159	0.3186156749725342
7098	she started a new business when Claire heard that the Feds were closing down the old company.	Claire started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.1093597412109375	3.721921920776367	0.3874378204345703
7099	she started a new business when Colleen heard that the Feds were closing down the old company.	Colleen started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	3.9585347175598145	3.789020299911499	0.16951441764831543
7100	she started a new business when Julia heard that the Feds were closing down the old company.	Julia started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.070955753326416	3.6070749759674072	0.4638807773590088
7101	she started a new business when Sabrina heard that the Feds were closing down the old company.	Sabrina started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	3.991488456726074	3.7320516109466553	0.25943684577941895
7102	she started a new business when Alicia heard that the Feds were closing down the old company.	Alicia started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.203545570373535	3.648820161819458	0.5547254085540771
7103	she started a new business when Naomi heard that the Feds were closing down the old company.	Naomi started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.190569877624512	3.743361234664917	0.4472086429595947
7104	she started a new business when Allison heard that the Feds were closing down the old company.	Allison started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.160091876983643	3.7982590198516846	0.361832857131958
7105	she started a new business when Martha heard that the Feds were closing down the old company.	Martha started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.153954029083252	3.81925368309021	0.334700345993042
7106	she started a new business when Natalie heard that the Feds were closing down the old company.	Natalie started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.1797404289245605	3.9311583042144775	0.248582124710083
7107	she started a new business when Janice heard that the Feds were closing down the old company.	Janice started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	3.9144744873046875	3.6877248287200928	0.22674965858459473
7108	she started a new business when Vanessa heard that the Feds were closing down the old company.	Vanessa started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.225499153137207	3.7744016647338867	0.4510974884033203
7109	she started a new business when Samantha heard that the Feds were closing down the old company.	Samantha started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.178293704986572	3.6678626537323	0.5104310512542725
7110	she started a new business when Beverly heard that the Feds were closing down the old company.	Beverly started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.219323635101318	3.671520948410034	0.5478026866912842
7111	she started a new business when Carmen heard that the Feds were closing down the old company.	Carmen started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.121186256408691	3.703308582305908	0.4178776741027832
7112	she started a new business when Marie heard that the Feds were closing down the old company.	Marie started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.102835178375244	3.5204365253448486	0.5823986530303955
7113	she started a new business when Becky heard that the Feds were closing down the old company.	Becky started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.132750034332275	3.6554348468780518	0.47731518745422363
7114	she started a new business when Emily heard that the Feds were closing down the old company.	Emily started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.103418350219727	3.5440399646759033	0.5593783855438232
7115	she started a new business when Rose heard that the Feds were closing down the old company.	Rose started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	3.990320920944214	3.572252035140991	0.41806888580322266
7116	she started a new business when Judy heard that the Feds were closing down the old company.	Judy started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.091577053070068	3.544598340988159	0.5469787120819092
7117	she started a new business when Ellen heard that the Feds were closing down the old company.	Ellen started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.109355926513672	3.5978052616119385	0.5115506649017334
7118	she started a new business when Helen heard that the Feds were closing down the old company.	Helen started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.101678848266602	3.6690115928649902	0.43266725540161133
7119	she started a new business when Sonia heard that the Feds were closing down the old company.	Sonia started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.124855995178223	3.906386137008667	0.21846985816955566
7120	she started a new business when Jane heard that the Feds were closing down the old company.	Jane started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.012997627258301	3.5052976608276367	0.5076999664306641
7121	she started a new business when Alice heard that the Feds were closing down the old company.	Alice started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.035728931427002	3.458491086959839	0.5772378444671631
7122	she started a new business when Elaine heard that the Feds were closing down the old company.	Elaine started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.117094039916992	3.747481107711792	0.3696129322052002
7123	she started a new business when Caroline heard that the Feds were closing down the old company.	Caroline started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.150852680206299	3.8205153942108154	0.3303372859954834
7124	she started a new business when Meredith heard that the Feds were closing down the old company.	Meredith started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.21189022064209	3.8372020721435547	0.37468814849853516
7125	she started a new business when Kendra heard that the Feds were closing down the old company.	Kendra started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	3.9866302013397217	3.9805960655212402	0.006034135818481445
7126	she started a new business when Irene heard that the Feds were closing down the old company.	Irene started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	3.944758415222168	3.8961470127105713	0.04861140251159668
7127	she started a new business when Eva heard that the Feds were closing down the old company.	Eva started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.191080093383789	3.533843994140625	0.6572360992431641
7128	she started a new business when Ella heard that the Feds were closing down the old company.	Ella started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	3.9178054332733154	3.848489761352539	0.06931567192077637
7129	she started a new business when Candice heard that the Feds were closing down the old company.	Candice started a new business when she heard that the Feds were closing down the old company.	HB02	U	16	4.01072359085083	3.668087959289551	0.3426356315612793
7130	he was starting a new business when Liam heard that the Feds were closing down the old company.	Liam was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.182134628295898	3.682279109954834	0.49985551834106445
7131	he was starting a new business when Bill heard that the Feds were closing down the old company.	Bill was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9091978073120117	3.3902788162231445	0.5189189910888672
7132	he was starting a new business when Steve heard that the Feds were closing down the old company.	Steve was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.8488762378692627	3.301283359527588	0.5475928783416748
7133	he was starting a new business when Matt heard that the Feds were closing down the old company.	Matt was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.038823127746582	3.3886165618896484	0.6502065658569336
7134	he was starting a new business when Noah heard that the Feds were closing down the old company.	Noah was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.046632766723633	3.4948031902313232	0.5518295764923096
7135	he was starting a new business when Donald heard that the Feds were closing down the old company.	Donald was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.8739748001098633	3.4660232067108154	0.40795159339904785
7136	he was starting a new business when Randolf heard that the Feds were closing down the old company.	Randolf was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.031429767608643	3.6188457012176514	0.4125840663909912
7137	he was starting a new business when Edward heard that the Feds were closing down the old company.	Edward was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.941693067550659	3.337695360183716	0.6039977073669434
7138	he was starting a new business when William heard that the Feds were closing down the old company.	William was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9738211631774902	3.3154685497283936	0.6583526134490967
7139	he was starting a new business when Charles heard that the Feds were closing down the old company.	Charles was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9338550567626953	3.324878454208374	0.6089766025543213
7140	he was starting a new business when Clyde heard that the Feds were closing down the old company.	Clyde was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.134864330291748	3.339207887649536	0.7956564426422119
7141	he was starting a new business when Joseph heard that the Feds were closing down the old company.	Joseph was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.89973521232605	3.3424501419067383	0.5572850704193115
7142	he was starting a new business when Robert heard that the Feds were closing down the old company.	Robert was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9836654663085938	3.2441673278808594	0.7394981384277344
7143	he was starting a new business when Theodore heard that the Feds were closing down the old company.	Theodore was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.0422682762146	3.7914810180664062	0.25078725814819336
7144	he was starting a new business when Michael heard that the Feds were closing down the old company.	Michael was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9348127841949463	3.292196035385132	0.6426167488098145
7145	he was starting a new business when Mitchell heard that the Feds were closing down the old company.	Mitchell was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9980015754699707	3.6477713584899902	0.35023021697998047
7146	he was starting a new business when David heard that the Feds were closing down the old company.	David was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9422361850738525	3.3579490184783936	0.584287166595459
7147	he was starting a new business when Andrew heard that the Feds were closing down the old company.	Andrew was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9468047618865967	3.3437411785125732	0.6030635833740234
7148	he was starting a new business when James heard that the Feds were closing down the old company.	James was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9271621704101562	3.3299853801727295	0.5971767902374268
7149	he was starting a new business when John heard that the Feds were closing down the old company.	John was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.8894994258880615	3.31455135345459	0.5749480724334717
7150	he was starting a new business when Christopher heard that the Feds were closing down the old company.	Christopher was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.985231876373291	3.318850040435791	0.6663818359375
7151	he was starting a new business when Brian heard that the Feds were closing down the old company.	Brian was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9172255992889404	3.289888858795166	0.6273367404937744
7152	he was starting a new business when Mark heard that the Feds were closing down the old company.	Mark was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.8832895755767822	3.391244649887085	0.49204492568969727
7153	he was starting a new business when Richard heard that the Feds were closing down the old company.	Richard was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.949414014816284	3.2946319580078125	0.6547820568084717
7154	he was starting a new business when Jeffrey heard that the Feds were closing down the old company.	Jeffrey was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.035620212554932	3.458726406097412	0.5768938064575195
7155	he was starting a new business when Scott heard that the Feds were closing down the old company.	Scott was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9032785892486572	3.390918016433716	0.5123605728149414
7156	he was starting a new business when Jason heard that the Feds were closing down the old company.	Jason was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.030376434326172	3.315960168838501	0.7144162654876709
7157	he was starting a new business when Kevin heard that the Feds were closing down the old company.	Kevin was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9923460483551025	3.3278820514678955	0.664463996887207
7158	he was starting a new business when Steven heard that the Feds were closing down the old company.	Steven was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.948012113571167	3.4007158279418945	0.5472962856292725
7159	he was starting a new business when Thomas heard that the Feds were closing down the old company.	Thomas was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.925487756729126	3.409592390060425	0.5158953666687012
7160	he was starting a new business when Eric heard that the Feds were closing down the old company.	Eric was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9064149856567383	3.254460334777832	0.6519546508789062
7161	he was starting a new business when Daniel heard that the Feds were closing down the old company.	Daniel was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9796102046966553	3.3533620834350586	0.6262481212615967
7162	he was starting a new business when Timothy heard that the Feds were closing down the old company.	Timothy was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.102955341339111	3.5492148399353027	0.5537405014038086
7163	he was starting a new business when Paul heard that the Feds were closing down the old company.	Paul was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9334404468536377	3.3420615196228027	0.591378927230835
7164	he was starting a new business when Kenneth heard that the Feds were closing down the old company.	Kenneth was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.081509590148926	3.4563968181610107	0.625112771987915
7165	he was starting a new business when Gregory heard that the Feds were closing down the old company.	Gregory was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.001437187194824	3.5022358894348145	0.49920129776000977
7166	he was starting a new business when Stephen heard that the Feds were closing down the old company.	Stephen was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.028014659881592	3.3764824867248535	0.6515321731567383
7167	he was starting a new business when Todd heard that the Feds were closing down the old company.	Todd was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.001539707183838	3.3485729694366455	0.6529667377471924
7168	he was starting a new business when Ronald heard that the Feds were closing down the old company.	Ronald was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.065147876739502	3.5054633617401123	0.5596845149993896
7169	he was starting a new business when Patrick heard that the Feds were closing down the old company.	Patrick was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9670352935791016	3.4076385498046875	0.5593967437744141
7170	he was starting a new business when Gary heard that the Feds were closing down the old company.	Gary was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.033616542816162	3.3128092288970947	0.7208073139190674
7171	he was starting a new business when Douglas heard that the Feds were closing down the old company.	Douglas was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.035843849182129	3.5881569385528564	0.44768691062927246
7172	he was starting a new business when Keith heard that the Feds were closing down the old company.	Keith was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.98443603515625	3.380558967590332	0.603877067565918
7173	he was starting a new business when Craig heard that the Feds were closing down the old company.	Craig was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.0261664390563965	3.3805031776428223	0.6456632614135742
7174	he was starting a new business when George heard that the Feds were closing down the old company.	George was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.816767930984497	3.3100719451904297	0.5066959857940674
7175	he was starting a new business when Larry heard that the Feds were closing down the old company.	Larry was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.981405258178711	3.3131790161132812	0.6682262420654297
7176	he was starting a new business when Peter heard that the Feds were closing down the old company.	Peter was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.005871772766113	3.304975748062134	0.7008960247039795
7177	he was starting a new business when Jerry heard that the Feds were closing down the old company.	Jerry was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.000961780548096	3.294581413269043	0.7063803672790527
7178	he was starting a new business when Dennis heard that the Feds were closing down the old company.	Dennis was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.977346420288086	3.586538314819336	0.39080810546875
7179	he was starting a new business when Bradley heard that the Feds were closing down the old company.	Bradley was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.0469889640808105	3.493567705154419	0.5534212589263916
7180	he was starting a new business when Brad heard that the Feds were closing down the old company.	Brad was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.032095432281494	3.422483444213867	0.609611988067627
7181	he was starting a new business when Frank heard that the Feds were closing down the old company.	Frank was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9770631790161133	3.334165573120117	0.6428976058959961
7182	he was starting a new business when Raymond heard that the Feds were closing down the old company.	Raymond was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.005140781402588	3.6614577770233154	0.34368300437927246
7183	he was starting a new business when Chad heard that the Feds were closing down the old company.	Chad was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.056850910186768	3.40763521194458	0.6492156982421875
7184	he was starting a new business when Aaron heard that the Feds were closing down the old company.	Aaron was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.8987255096435547	3.4071037769317627	0.491621732711792
7185	he was starting a new business when Rodney heard that the Feds were closing down the old company.	Rodney was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.0891804695129395	3.5547478199005127	0.5344326496124268
7186	he was starting a new business when Russell heard that the Feds were closing down the old company.	Russell was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.947861433029175	3.448288679122925	0.49957275390625
7187	he was starting a new business when Roger heard that the Feds were closing down the old company.	Roger was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.972937822341919	3.2934389114379883	0.6794989109039307
7188	he was starting a new business when Samuel heard that the Feds were closing down the old company.	Samuel was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.074709415435791	3.5812840461730957	0.4934253692626953
7189	he was starting a new business when Gerald heard that the Feds were closing down the old company.	Gerald was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.028003692626953	3.6738975048065186	0.35410618782043457
7190	he was starting a new business when Carl heard that the Feds were closing down the old company.	Carl was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9842529296875	3.426683187484741	0.5575697422027588
7191	he was starting a new business when Travis heard that the Feds were closing down the old company.	Travis was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9887571334838867	3.656249523162842	0.3325076103210449
7192	he was starting a new business when Adam heard that the Feds were closing down the old company.	Adam was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.9001777172088623	3.343020439147949	0.5571572780609131
7193	he was starting a new business when Marcus heard that the Feds were closing down the old company.	Marcus was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	3.972766637802124	3.4360246658325195	0.5367419719696045
7194	he was starting a new business when Phillip heard that the Feds were closing down the old company.	Phillip was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.035261154174805	3.4431920051574707	0.592069149017334
7195	he was starting a new business when Derek heard that the Feds were closing down the old company.	Derek was starting a new business when he heard that the Feds were closing down the old company.	HB02	A	16	4.045898914337158	3.6216609477996826	0.4242379665374756
